"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"KIF1B"	2402.25683352726	0.220169767742354	0.187472532705321	1.17441080335981	0.240230520102979	0.422321323411439
"PGD"	6598.52987616194	-0.0317328801114419	0.0827109637388436	-0.383659900417038	0.701230537051445	0.817884233018632
"CENPS"	89.0579823275822	-0.270971241828782	0.40581701213311	-0.667717798237355	0.504313746695524	0.669445603715046
"DFFA"	6266.03063482432	-0.761596946210889	0.23325679346498	-3.26505794278284	0.0010944168624303	0.00847664037284675
"PEX14"	640.465677601588	-0.290192814560554	0.134902502183312	-2.15112996322504	0.0314659430992553	0.104509921208746
"CASZ1"	452.549632251189	-0.154261153933706	0.161427758869003	-0.955604878705451	0.339271895759361	0.523178981885271
"TARDBP"	6211.95654522091	0.0310538083297903	0.065236351960759	0.476020001064282	0.634060128694388	0.770425851374192
"SRM"	4939.25892672749	-0.708728570566837	0.136435884685361	-5.19459064747708	2.05170785987822e-07	6.10108306011107e-06
"EXOSC10"	1834.660006253	0.186470980970412	0.170594562014358	1.09306521127395	0.27436516901076	0.459009516709952
"MTOR"	1877.90314727963	0.0272261215679513	0.15413769463811	0.176635064069655	0.859795049974511	0.92379947219618
"UBIAD1"	964.240627228256	0.0898291617175269	0.104528378863816	0.859375824000488	0.390133203434117	0.568064917370727
"FBXO2"	4851.32630841433	-0.446245345394229	0.216036489135514	-2.06560172857795	0.0388661010908015	0.122116556304636
"FBXO44"	479.426544816531	-0.244601092198104	0.21607656724788	-1.13201119081784	0.257629729612584	0.441170665663106
"FBXO6"	383.144752120946	-0.209839957473584	0.160762516159016	-1.30527913152357	0.191797817364451	0.36371964739206
"MAD2L2"	1299.0520338464	-0.018103537265858	0.197097392480135	-0.091850719271604	0.926816646192046	0.963017244095632
"AGTRAP"	537.54444029084	-0.0855229411157515	0.197049657609897	-0.434017202329085	0.66427594926173	0.791192149849331
"MTHFR"	438.397589855036	0.0873832690969675	0.224609432168198	0.389045412089065	0.697242553387169	0.815312774352809
"CLCN6"	223.085612397931	0.417661707319918	0.193758028867174	2.15558400217952	0.0311161628493388	0.103528851518205
"NPPB"	2454.23819268368	-1.21219206564789	0.285867969443732	-4.24039135271671	2.23130417174078e-05	0.000342064835166061
"KIAA2013"	1866.97166306513	-0.0233588634432328	0.132958399865247	-0.175685503638033	0.860541024582523	0.924153771018812
"PLOD1"	3113.94628757864	-0.0913283695984841	0.0795367122480936	-1.14825427173315	0.250863610668026	0.434638463005317
"MFN2"	3749.21411723708	-0.203685430779145	0.113971014031687	-1.78716871574483	0.073910223982114	0.193623904987041
"MIIP"	567.372617840262	-0.134956207125559	0.242171262339881	-0.557275895668214	0.577338941994231	0.726944798898358
