"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RPS16P1"	15.4066029912463	-0.371323038800708	0.386038859150854	-0.961879950680313	0.336109910866849	0.401547505386796
"FLJ37453"	99.6418153917149	-0.566703275448615	0.228832683955024	-2.47649621397614	0.0132679032218338	0.0229135347058945
"SPEN"	2189.18647407966	-0.185453562774624	0.327559518977637	-0.566167526907637	0.571279902572225	0.632897368986875
"ZBTB17"	436.916896512302	-0.251820376327322	0.1598195031621	-1.57565485654094	0.115105366499257	0.157065829407262
"EPHA2"	3909.34297008778	-2.19750463840188	0.151137304676372	-14.5397897832528	6.78005392296787e-48	5.94236041853802e-46
"LOC101927479"	151.49049460576	-1.20031017165805	0.258377963273945	-4.64555938304005	3.39156194115271e-06	1.13210694512745e-05
"ARHGEF19"	227.758621552243	-0.443700313738721	0.198576782715011	-2.23440176475968	0.0254566496967947	0.0410722401914374
"CPLANE2"	61.423062610291	-1.00806678202579	0.272574241866985	-3.69832004345341	0.000217031135977813	0.000534322485074275
"FBXO42"	620.131502099892	0.0164105523830452	0.148994072243328	0.110142317314776	0.912296507931412	0.931525567460893
"SZRD1"	1754.45162977138	0.148278581975223	0.133937232073939	1.10707515512466	0.268261436234534	0.331120064256135
"NECAP2"	1000.7484053537	0.0226942461915707	0.0871935165178353	0.260274468766592	0.794652065075912	0.834030947052808
"NBPF1"	153.496899471964	0.642305075782157	0.366119820127719	1.75435756402943	0.0793692579018541	0.112912508949475
"CROCCP2"	33.6189048242653	1.13578186717993	0.351177314048282	3.23421195431713	0.00121978894129813	0.00260291979432543
"EIF1AXP1"	319.645757303609	-0.930330329836488	0.204082670511867	-4.55859543342457	5.1496863173539e-06	1.67777258791364e-05
"CROCC"	127.375780418269	-0.905622385337767	0.194062091511516	-4.66666301637806	3.06130783395796e-06	1.03116922791373e-05
"MFAP2"	66.6834764023693	1.08656260194881	0.253397498388313	4.28797683031479	1.80307895587614e-05	5.36413976109468e-05
"ATP13A2"	1669.30568953973	-0.403186583387261	0.116785808844918	-3.4523593865986	0.000555707030537137	0.00127070529708475
"SDHB"	2531.29713273022	0.13054695107669	0.0944462843499958	1.38223490712365	0.16689958520649	0.218669971884427
"PADI2"	27.1571141805076	0.588247194489817	0.411906792975939	1.42810753432799	0.15326090923328	0.202875778299459
"ARHGEF10L"	336.369403121019	1.55542112928687	0.159091819154013	9.77687688504654	1.41509774240425e-22	2.77234295945727e-21
"KLHDC7A"	228.688241276271	2.01754894396445	0.224182146251153	8.99959688004848	2.26547982822494e-19	3.39872998554197e-18
"ALDH4A1"	824.226919208068	0.173528462278077	0.110783378497392	1.56637633399276	0.117260540017471	0.159761189825399
"IFFO2"	2916.48507524638	-1.45350413541819	0.130519827752185	-11.1362707141931	8.35449075130246e-29	2.47330057308559e-27
"UBR4"	5096.2557005243	-0.194055000899325	0.218077968808421	-0.889842297961789	0.37355057088377	0.440392982771113
"EMC1"	2911.26119983537	-0.274242081640835	0.0698710648151965	-3.9249735547352	8.67392663956486e-05	0.00023018735197666
"MRTO4"	6671.10549441644	-2.13720342320561	0.286045444075245	-7.47155204696571	7.92544089731764e-14	7.04824590347567e-13
"AKR7A3"	18.7318187974764	-1.22542140445779	0.508692989061199	-2.40896067138516	0.0159980218416537	0.0270979843578526
"AKR7A2"	1982.63853629184	-0.128305128010471	0.121128535684436	-1.05924774278401	0.289486967123045	0.3530018650813
"SLC66A1"	1232.89060178085	-0.71747723342054	0.190666910439229	-3.76298767189191	0.000167895481283844	0.00042257766893319
"CAPZB"	6769.04861402639	-0.378549654173158	0.129027693007771	-2.93386361755966	0.00334771271820935	0.00655567085579669
"MICOS10"	1603.9058544347	0.0257948841157846	0.244433855761711	0.105529097167828	0.915955982686757	0.934456481498784
"RPS14P3"	55.0994944605668	-0.802710751056923	0.335925630041105	-2.38954899320633	0.0168690737574894	0.0284000759000725
"TMCO4"	488.2738210275	-0.347221382858658	0.147217910296567	-2.35855394332923	0.0183462931512751	0.0306200598047215
"OTUD3"	572.1922362265	0.205397371912098	0.161520551464342	1.27164853048092	0.203498025482442	0.260796498954748
"PLA2G2A"	3325.24846138061	0.726248593718823	0.160028621836631	4.53824188063201	5.67251735877571e-06	1.83732740708996e-05
"CAMK2N1"	1592.49176599738	0.536980563193666	0.156961519870945	3.42109686269078	0.000623691146025071	0.0014149695629684
